time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
687296,-171,686,158,136,953,242,184,847,-77,0
687312,-90,764,148,163,935,262,184,895,-67,0
687328,111,843,188,181,888,292,135,942,-29,0
687343,232,931,217,200,879,161,106,923,-19,0
687359,232,1039,178,254,814,151,87,933,0,0
687375,181,1068,158,263,833,90,58,942,-38,0
687390,181,1186,128,263,787,80,67,933,-58,0
687406,202,1274,128,272,740,60,58,914,-29,0
687421,202,1274,128,272,750,90,29,914,-67,0
687437,212,1372,108,118,731,282,0,904,-19,0
687453,181,1460,99,-63,750,323,-19,923,-29,0
687468,373,1558,178,-318,833,232,-29,895,-29,0
687484,656,1764,237,-627,870,171,-38,923,-29,0
687500,919,1656,306,-890,981,0,-38,980,-29,0
687515,919,1411,415,-1100,861,-80,-9,971,0,0
687531,868,1333,544,-1054,898,10,38,961,19,0
687546,1242,1088,495,-890,814,181,48,1000,-9,0
687562,1181,1039,336,-290,638,-101,67,990,-9,0
687578,1030,980,217,0,398,111,-38,1019,-19,0
687593,949,970,148,-409,1074,-30,-97,1123,-87,0
687609,686,1352,-683,-1400,1740,-191,38,1371,19,0
687625,-828,2019,-534,-1245,1046,-353,291,1609,145,0
687640,121,1245,29,-136,888,-212,281,1419,271,0
687656,565,1039,376,836,990,595,174,1180,-145,0
687671,212,921,653,690,1296,494,174,1000,-213,0
687687,262,1411,-227,436,1175,282,155,1019,-135,0
687703,494,960,574,309,1074,181,233,1152,-9,0
687718,424,1049,128,154,1231,252,330,1209,87,0
687734,303,1137,108,-154,1111,151,339,1095,116,0
687750,-10,1039,108,-390,925,40,291,895,126,0
687765,-141,990,118,-409,861,40,281,800,67,0
687781,-141,990,118,-409,935,70,233,790,-9,0
687796,20,1009,188,-381,898,121,184,885,-19,0
687812,111,1049,257,-263,888,191,194,971,-38,0
687828,80,1009,247,-200,925,191,223,971,77,0
687843,10,1058,227,-181,944,202,203,904,48,0
687859,20,1009,188,-218,944,212,184,933,29,0
687875,-10,1029,207,-227,990,191,145,980,77,0
687890,50,1039,207,-190,990,151,145,971,77,0
687906,151,1029,207,-163,953,181,145,971,58,0
687921,151,1019,267,-154,962,202,145,961,48,0
687937,90,1039,247,-209,944,232,155,914,67,0
687953,50,1019,227,-245,944,222,145,923,48,0
687968,30,1000,237,-254,944,202,145,942,48,0
687984,70,1029,227,-236,944,212,135,942,67,0
688000,111,1009,267,-163,953,202,116,971,97,0
688015,101,1029,257,-136,953,191,116,971,67,0
688031,101,1029,217,-136,972,181,135,961,77,0
688046,121,1009,227,-154,962,191,126,942,67,0
688062,101,1039,247,-200,944,191,126,942,67,0
688078,121,1019,257,-209,935,222,155,942,97,0
688093,131,1019,257,-227,925,222,165,923,87,0
688109,141,1019,257,-227,916,181,135,952,77,0
688125,141,1019,237,-245,916,181,97,961,58,0
688140,141,1029,237,-254,935,161,106,942,19,0
688156,131,1068,188,-263,953,191,67,952,0,0
688171,151,1107,198,-263,962,181,38,971,-9,0
688187,181,1107,198,-263,944,191,-9,980,58,0
688203,191,1137,227,-290,990,141,-19,1000,48,0
688218,191,1137,227,-290,990,141,-29,1047,19,0
688234,171,1245,227,-318,981,232,116,1152,-38,0
688250,111,1352,306,-409,1027,303,194,1209,-48,0
688265,181,1441,257,-500,1083,232,194,1180,-9,0
688281,131,1529,69,-518,1120,181,126,1152,48,0
688296,131,1578,-29,-518,1194,60,106,1104,116,0
688312,111,1588,29,-463,1175,20,213,1133,126,0
688328,50,1578,108,-409,1129,40,427,1257,-58,0
688343,111,1568,277,-445,1111,-10,368,1123,-9,0
688359,50,1568,475,-609,1055,101,388,1019,-67,0
688375,50,1529,356,-509,1055,101,300,914,-58,0
688390,191,1362,227,-281,1092,343,194,914,-48,0
688406,191,990,247,-45,1185,343,116,971,-77,0
688421,626,784,396,163,1250,303,77,980,9,0
688437,70,539,227,363,1240,323,67,1038,19,0
688453,-464,392,69,281,1305,303,145,1085,48,0
688468,-232,401,207,245,1194,222,203,1095,67,0
688484,-525,450,-39,263,944,222,252,1057,9,0
688500,-373,470,29,154,935,292,252,942,-19,0
688515,-282,529,79,118,972,222,242,847,-87,0
688531,-262,607,138,118,972,222,233,857,-87,0
688546,-202,725,178,90,990,272,223,885,-58,0
688562,-60,784,178,163,972,282,194,914,0,0
688578,60,882,207,245,935,252,135,933,29,0
688593,242,990,277,209,888,212,97,933,-9,0
688609,232,990,227,218,851,141,87,952,-48,0
688625,181,1107,188,254,833,90,48,952,-29,0
688640,202,1186,158,272,805,80,58,942,-48,0
688656,222,1274,158,245,768,141,38,885,-29,0
688671,181,1343,118,245,768,141,19,885,-9,0
688687,191,1441,138,190,759,202,-9,895,9,0
688703,454,1549,326,90,712,242,-9,895,-29,0
688718,868,1686,326,-218,703,232,-9,895,-29,0
688734,868,1686,326,-554,685,101,-58,866,38,0
688750,939,1519,356,-790,833,40,-77,914,-48,0
688765,1050,1470,455,-1381,1046,-90,-38,904,-9,0
688781,1383,1215,633,-900,666,-101,9,933,9,0
688796,1727,1049,693,-427,685,161,38,990,-9,0
688812,1414,1235,158,-727,981,-40,126,1104,-58,0
688828,2010,1656,-405,-1436,1185,101,174,1323,-19,0
688843,2010,1656,-405,-390,1222,70,320,1542,77,0
688859,1484,1892,950,327,1129,80,320,1504,135,0
688875,-929,1500,-782,690,972,555,58,1228,-9,0
688890,828,813,920,536,1416,80,145,1123,-135,0
688906,434,1303,-29,563,1351,10,242,1123,0,0
688921,646,1147,287,481,1166,212,300,1200,87,0
688937,252,941,0,118,1166,202,368,1171,106,0
688953,90,1058,108,-227,1055,90,349,1019,116,0
688968,70,1088,148,-263,962,141,310,904,106,0
688984,-121,1029,158,-336,907,191,281,876,19,0
689000,-60,1049,198,-354,888,212,262,828,9,0
689015,50,1009,207,-363,870,191,242,857,9,0
689031,90,1019,287,-254,907,232,233,904,38,0
689046,121,1049,227,-190,981,181,242,923,19,0
689062,121,1049,227,-236,981,171,203,914,58,0
689078,40,1039,188,-227,972,181,165,952,87,0
689093,50,1039,227,-209,962,191,116,952,77,0
689109,50,1009,207,-172,953,222,106,952,126,0
689125,80,1039,207,-181,935,222,106,961,97,0
689140,161,1019,267,-209,962,222,126,942,77,0
689156,111,1000,257,-245,962,171,126,923,87,0
689171,60,1019,247,-245,962,171,145,914,67,0
689187,70,1029,217,-227,935,191,135,923,58,0
689203,101,1019,237,-218,944,202,145,914,87,0
689218,111,1019,237,-218,944,202,135,952,87,0
689234,111,1019,237,-145,935,191,135,933,97,0
689250,111,1009,237,-145,935,191,145,952,77,0
689265,111,1009,257,-136,953,181,145,942,67,0
689281,151,1009,237,-145,953,171,145,923,116,0
689296,161,1019,237,-181,953,181,126,952,58,0
689312,151,1029,217,-236,962,151,97,971,77,0
689328,151,1039,188,-227,925,181,58,990,38,0
689343,141,1049,207,-272,935,181,29,971,0,0
689359,141,1058,217,-309,944,181,-29,952,-9,0
689375,151,1088,217,-390,944,151,-77,961,48,0
689390,141,1117,188,-500,944,131,-77,1038,38,0
689406,121,1176,198,-490,944,131,-67,1047,97,0
689421,131,1235,207,-572,1027,242,87,1161,29,0
689437,121,1274,217,-572,1027,242,252,1238,-155,0
689453,111,1460,217,-718,1185,161,252,1190,-9,0
689468,80,1656,217,-718,1259,40,310,1228,19,0
689484,70,1862,29,-663,1296,-161,310,1228,19,0
689500,-10,1892,9,-536,1250,-161,271,1152,135,0
689515,-40,1852,59,-645,1222,10,456,1142,19,0
689531,50,1813,326,-436,1166,111,456,1142,19,0
689546,-70,1647,504,-127,1138,363,368,1009,-9,0
689562,161,1450,415,100,1231,414,281,980,-106,0
689578,171,1215,79,227,1361,464,106,980,-77,0
689593,515,852,465,245,1518,373,87,1095,-19,0
689609,-141,705,227,200,1388,323,87,1095,-19,0
689625,-525,460,118,345,1194,222,106,1142,38,0
689640,-171,352,188,400,916,292,174,1009,19,0
689656,-383,343,-99,336,851,282,174,1009,19,0
689671,-404,274,-49,254,870,343,174,847,-58,0
689687,-333,343,89,181,907,313,174,847,-58,0
689703,-282,460,138,154,907,282,184,828,-106,0
689718,-202,617,178,209,842,303,184,847,-87,0
689734,-70,735,217,272,833,313,174,866,-9,0
689750,101,803,217,309,805,222,126,838,-9,0
689765,252,921,306,327,777,161,126,838,-9,0
689781,303,980,306,354,787,121,106,857,-29,0
689796,292,1039,287,418,712,30,87,876,-19,0
689812,262,1137,237,390,712,70,48,933,-29,0
689828,242,1254,237,336,703,131,58,942,-67,0
689843,262,1401,277,272,703,161,48,952,-29,0
689859,282,1500,297,-118,777,272,-9,923,9,0
689875,353,1578,495,-463,824,161,-29,914,9,0
689890,717,1794,495,-718,879,121,-29,933,9,0
689906,969,1666,435,-981,925,40,0,942,19,0
689921,1070,1372,554,-1272,833,161,38,961,9,0
689937,1131,1323,495,-1154,805,141,48,961,-29,0
689953,1454,1117,475,-1154,805,141,77,971,-9,0
689968,1151,1039,237,-218,453,232,58,952,48,0
689984,1141,1019,108,-36,722,181,-48,1028,-9,0
690000,848,1039,-19,-36,722,181,-165,1238,-135,0
690015,232,1813,-1544,-900,1620,-313,58,1428,184,0
690031,-848,1862,-455,-1572,1462,-222,417,1790,126,0
690046,868,1235,534,745,1046,202,310,1380,252,0
690062,606,1039,297,745,1046,202,184,1085,-155,0
690078,202,970,564,1281,1194,727,213,961,-223,0
690093,414,1480,-257,600,1277,313,194,1028,-135,0
690109,444,862,623,254,1000,212,281,1133,38,0
690125,363,1127,49,36,1175,161,300,1142,135,0
690140,252,1127,108,-18,1175,202,310,1000,97,0
690156,-111,990,108,-300,972,90,271,885,77,0
690171,-191,1068,108,-445,888,80,271,838,48,0
690187,-90,1039,168,-427,870,111,262,885,-58,0
690203,-90,1000,178,-390,879,181,262,914,-58,0
690218,10,1009,227,-227,898,222,233,923,-29,0
690234,191,1049,247,-145,944,232,194,933,9,0
690250,161,1019,267,-100,972,252,174,923,29,0
690265,50,1049,257,-118,990,242,135,971,58,0
690281,50,1058,198,-218,990,161,97,933,87,0
690296,20,1009,198,-245,972,121,116,980,87,0
690312,40,1000,188,-263,925,131,116,971,97,0
690328,131,1009,267,-254,916,171,116,942,48,0
690343,141,980,267,-218,944,181,116,895,67,0
690359,80,1009,227,-218,944,181,126,885,48,0
690375,50,1019,217,-254,944,151,106,933,58,0
690390,90,1019,217,-227,925,141,106,961,67,0
690406,141,1019,237,-154,944,151,116,971,87,0
690421,171,1009,227,-109,944,191,106,971,67,0
690437,151,1009,237,-118,953,202,106,923,87,0
690453,151,1019,227,-163,962,191,106,933,48,0
690468,141,1019,247,-227,944,191,87,923,77,0
690484,151,1019,227,-281,879,181,77,923,29,0
690500,151,1039,227,-318,898,191,87,923,0,0
690515,151,1058,247,-318,907,202,48,923,-9,0
690531,151,1078,207,-354,916,171,-29,914,48,0
690546,161,1107,148,-400,925,121,-87,971,77,0
690562,151,1166,188,-472,1027,101,-58,1066,77,0
690578,131,1284,158,-572,990,262,145,1247,-58,0
690593,90,1460,227,-745,1120,181,291,1219,-135,0
690609,70,1607,326,-872,1157,151,291,1219,-87,0
690625,50,1833,198,-936,1203,0,300,1200,58,0
690640,-50,1970,9,-918,1231,-121,291,1180,58,0
690656,-161,1990,-9,-727,1250,-111,436,1247,-29,0
690671,-202,1852,158,-718,1277,-70,388,1152,-38,0
690687,40,1735,396,-318,1194,101,310,1028,-116,0
690703,-131,1539,316,54,1166,353,194,961,-106,0
690718,252,1137,475,327,1268,454,67,971,-135,0
690734,434,931,237,454,1425,303,29,971,-58,0
690750,212,656,297,490,1490,343,9,1180,-29,0
690765,-373,401,237,327,1333,333,48,1219,29,0
690781,-323,98,128,418,1009,171,106,1152,58,0
690796,-393,245,-19,400,712,242,126,1028,-19,0
690812,-585,235,-69,227,777,262,165,885,-77,0
690828,-343,343,59,63,833,303,184,800,-97,0
690843,-262,509,138,72,916,262,203,819,-135,0
690859,-202,676,178,118,925,292,223,857,-116,0
690875,-50,794,178,181,870,262,213,885,-58,0
690890,141,892,178,218,814,202,213,885,-58,0
690906,303,941,227,245,805,171,194,895,-29,0
690921,313,1039,257,290,851,121,116,857,-29,0
690937,262,1049,178,300,777,111,97,885,-19,0
690953,252,1147,178,327,750,90,58,923,-38,0
690968,262,1294,217,290,722,111,58,933,-38,0
690984,252,1392,227,200,805,181,29,961,-38,0
691000,252,1392,227,54,768,212,29,961,-38,0
691015,262,1480,247,-245,768,232,29,961,-67,0
691031,323,1539,306,-400,842,131,-29,914,19,0
691046,555,1578,326,-554,879,131,-38,923,-29,0
691062,676,1617,326,-890,870,20,-29,904,9,0
691078,787,1441,297,-1045,768,10,-9,923,-9,0
691093,707,1313,386,-1045,768,10,29,952,-19,0
691109,909,1235,445,-1100,805,111,77,1000,0,0
691125,1070,1127,277,-818,833,131,87,971,-38,0
691140,939,1088,158,-818,833,131,29,971,0,0
691156,969,1019,158,-236,500,-10,-67,1028,-9,0
691171,959,960,148,36,620,161,-213,1123,-87,0
691187,575,1029,-59,-254,1333,-131,-145,1295,-38,0
691203,-1404,1931,-1742,-1536,1703,-505,174,1514,145,0
691218,-262,1558,-326,-1627,1064,-262,475,1647,145,0
691234,919,1264,663,145,962,-313,339,1180,135,0
691250,555,1196,-118,1218,1046,595,233,1057,-271,0
691265,161,1313,188,872,1212,676,106,990,-155,0
691281,161,1313,188,281,1027,434,155,1123,-106,0
691296,404,1029,396,18,1046,101,242,1209,67,0
691312,424,1137,158,0,1314,90,291,1142,135,0
691328,-70,1019,89,-72,1083,181,291,980,87,0
691343,-70,1019,89,-345,916,50,291,857,87,0
691359,-191,1039,59,-418,888,70,281,857,0,0
691375,-111,1029,148,-418,935,161,262,876,-29,0
691390,-171,1000,188,-300,898,232,252,952,-48,0
691406,10,1000,257,-209,916,232,242,952,-19,0
691421,242,1068,287,-54,962,262,213,933,-9,0
691437,171,1029,267,-72,972,303,184,933,38,0
691453,50,1058,257,-154,990,252,126,942,48,0
691468,20,1039,207,-227,1000,161,126,952,77,0
691484,0,1009,188,-300,953,131,126,971,67,0
691500,40,1009,188,-254,907,161,145,971,58,0
691515,111,1009,227,-218,916,232,135,952,29,0
691531,111,1009,227,-227,925,232,116,885,19,0
691546,131,1000,297,-272,935,171,87,904,38,0
691562,50,1000,297,-263,944,161,87,933,38,0
691578,40,1000,217,-218,962,171,87,971,67,0
691593,60,1009,217,-154,925,222,87,971,77,0
691609,90,1039,227,-136,953,202,106,942,67,0
691625,121,1019,247,-145,962,212,126,933,77,0
691640,90,1039,237,-163,944,202,145,876,97,0
691656,121,1058,237,-181,935,232,135,923,48,0
691671,131,1029,247,-254,944,212,126,933,48,0
691687,141,1039,277,-254,916,202,87,971,38,0
691703,151,1049,227,-263,944,202,67,961,29,0
691718,121,1049,237,-345,944,191,29,933,48,0
691734,121,1058,247,-336,944,141,-19,942,77,0
691750,141,1078,178,-327,944,141,-48,980,58,0
691765,131,1107,168,-400,990,121,-38,1038,58,0
691781,111,1166,227,-436,990,171,-38,1038,58,0
691796,141,1215,237,-518,1046,303,19,1076,77,0
691812,141,1215,237,-745,1157,121,291,1323,-194,0
691828,101,1382,257,-818,1175,131,417,1238,-97,0
691843,80,1764,138,-836,1259,-222,388,1342,-145,0
691859,-50,1931,-49,-836,1259,-222,291,1219,29,0
691875,-60,1862,9,-636,1250,-181,262,1114,97,0
691890,-50,1794,148,-500,1222,-70,407,1200,0,0
691906,70,1637,425,-481,1166,30,388,1114,-48,0
691921,-111,1509,485,-190,1138,232,339,990,-58,0
691937,181,1303,425,100,1138,404,233,961,-97,0
691953,424,1058,237,227,1277,474,155,933,-155,0
691968,151,754,386,363,1425,323,87,990,-97,0
691984,-404,509,207,281,1527,272,67,1161,-38,0
692000,-303,235,168,318,1250,222,87,1152,19,0
692015,-303,235,168,472,935,212,155,1076,-9,0
692031,-323,313,0,418,833,222,203,971,-48,0
692046,-575,303,-108,254,833,282,223,866,-67,0
692062,-434,382,-39,163,870,262,223,819,-87,0
692078,-353,490,99,127,916,292,223,847,-106,0
692093,-333,656,118,127,851,313,194,857,-106,0
692109,-161,774,158,218,833,272,155,847,-67,0
692125,151,882,257,227,805,131,116,819,-29,0
692140,323,950,297,272,787,131,97,838,-38,0
692156,313,1039,247,336,814,90,87,895,-38,0
692171,333,1107,188,345,768,60,97,914,-67,0
692187,313,1176,158,354,675,20,67,923,-67,0
692203,292,1264,148,263,712,181,48,895,-48,0
692218,272,1313,158,209,750,161,19,895,-48,0
692234,222,1401,148,-81,777,313,19,904,-67,0
692250,222,1401,148,-327,787,222,9,923,-29,0
692265,242,1519,178,-645,861,161,0,942,-9,0
692281,484,1676,188,-981,944,-60,-9,933,-29,0
692296,707,1774,178,-1309,851,-101,38,923,-9,0
692312,989,1470,277,-1145,861,60,67,933,-19,0
692328,878,1382,475,-1054,898,161,87,952,-38,0
692343,1282,1117,564,9,435,171,87,980,-19,0
692359,1323,1088,306,63,666,40,-19,1066,-58,0
692375,1030,1039,237,-500,1287,-191,-38,1304,-116,0
692390,868,970,227,-1172,1583,-80,97,1523,48,0
692406,737,1303,-287,-981,1120,-313,368,1628,97,0
692421,-131,1970,-564,190,990,-171,281,1247,135,0
692437,-121,1382,-178,890,1111,585,223,1180,-223,0
692453,282,1000,594,718,1324,434,203,1095,-135,0
692468,151,1107,316,427,1212,242,203,1133,-9,0
692484,525,1294,29,154,1111,141,271,1180,48,0
692500,393,941,316,100,1166,212,281,1114,116,0
692515,282,1147,79,-136,1046,141,262,961,87,0
692531,101,1039,188,-318,925,40,262,828,77,0
692546,-161,1009,49,-445,898,111,262,828,19,0
692562,-171,1039,89,-454,870,151,233,866,-29,0
692578,-121,1039,168,-363,888,212,233,952,-9,0
692593,-50,1000,207,-309,898,181,223,971,48,0
692609,40,1009,237,-190,935,202,213,990,58,0
692625,111,1058,237,-163,953,202,174,942,58,0
692640,20,1049,168,-200,981,202,126,942,38,0
692656,10,1068,207,-245,972,181,116,942,48,0
692671,10,1049,198,-272,935,141,135,933,67,0
692687,-30,1009,158,-263,916,181,155,942,97,0
692703,60,1019,207,-236,916,222,165,942,67,0
692718,60,1009,257,-236,916,222,165,914,58,0
692734,40,1009,227,-245,944,171,135,923,48,0
692750,0,1009,227,-245,944,171,116,961,38,0
692765,30,1019,198,-209,953,141,97,961,87,0
692781,90,1009,227,-145,944,161,67,990,67,0
692796,121,1019,227,-136,962,181,77,971,38,0
692812,101,1009,227,-109,990,191,97,961,67,0
692828,121,1009,247,-100,953,181,97,961,87,0
692843,111,1019,257,-145,953,202,106,952,97,0
692859,101,1029,247,-181,944,181,116,933,97,0
692875,90,1019,227,-254,925,171,126,933,48,0
692890,70,1039,237,-327,879,191,116,942,-9,0
692906,101,1058,207,-345,879,212,97,914,-19,0
692921,90,1068,227,-363,907,161,58,876,48,0
692937,101,1078,158,-418,879,181,29,952,48,0
692953,90,1127,178,-472,888,151,67,1000,29,0
692968,80,1225,188,-500,916,212,194,1180,-135,0
692984,20,1500,287,-600,1074,191,223,1200,-67,0
693000,121,1774,287,-754,1250,161,203,1266,19,0
693015,10,1852,158,-872,1240,60,223,1295,126,0
693031,-10,1872,-29,-781,1203,-80,378,1352,0,0
693046,-131,1813,49,-618,1240,-111,407,1190,-29,0
693062,-161,1666,198,-472,1231,-111,388,1104,-97,0
693078,111,1568,326,-427,1231,-40,262,990,-87,0
693093,60,1343,376,-127,1138,202,135,914,-126,0
693109,303,1049,455,172,1175,272,77,923,-135,0
693125,626,931,118,309,1259,414,48,961,-48,0
693140,40,676,168,381,1259,353,58,1047,-48,0
693156,-525,411,188,236,1333,232,135,1085,-29,0
693171,-212,215,188,281,1166,202,213,1038,-48,0
693187,-303,401,19,300,916,222,252,952,-58,0
693203,-424,411,-19,227,824,242,233,904,-38,0
693218,-181,441,89,181,861,323,165,933,-38,0
693234,-111,480,217,136,870,252,116,933,-58,0
693250,-101,598,207,136,898,262,116,933,-58,0
693265,-30,686,178,163,888,272,126,933,-48,0
693281,151,784,207,209,870,252,135,876,-58,0
693296,202,852,198,218,842,202,126,876,-38,0
693312,232,911,237,236,814,151,126,876,-38,0
693328,262,980,217,272,805,131,116,885,-29,0
693343,242,1068,198,263,768,80,87,914,-29,0
693359,212,1196,198,227,768,50,48,933,-38,0
693375,212,1245,207,218,731,111,38,952,-48,0
693390,212,1333,207,136,768,161,29,933,-9,0
693406,252,1431,267,54,805,191,19,933,-9,0
693421,363,1490,346,-236,824,282,19,933,-9,0
693437,363,1490,346,-409,870,202,19,923,0,0
693453,555,1598,297,-536,888,161,19,933,-9,0
693468,737,1519,257,-781,916,50,58,942,-38,0
693484,787,1392,346,-1036,824,131,58,942,-38,0
693500,787,1274,415,-1145,861,60,77,942,-9,0
693515,1060,1088,386,-1027,833,161,77,942,-19,0
693531,1060,1029,227,-190,546,30,-67,1019,-19,0
693546,888,1019,108,-127,648,20,19,1190,-58,0
693562,747,1166,-148,-1000,1453,-484,19,1190,-58,0
693578,494,2058,-1702,-1490,1425,-191,252,1466,58,0
693593,-494,1539,-168,-672,1000,-323,427,1561,67,0
693609,575,1068,366,490,972,181,233,1257,77,0
693625,505,1019,306,1136,1111,626,9,1190,-145,0
693640,141,960,316,554,1333,333,9,1152,-97,0
693656,141,960,316,372,1009,151,145,1133,0,0
693671,393,1254,158,245,1120,131,291,1152,38,0
693687,414,1009,386,27,1185,232,349,1038,77,0
693703,414,1107,118,-336,990,151,359,885,38,0
693718,161,1058,158,-545,888,50,339,838,29,0
693734,-212,1009,99,-490,824,121,300,838,19,0
693750,-191,1058,178,-381,879,131,262,904,9,0
693765,-191,1058,178,-245,888,202,233,961,19,0
693781,-131,1009,118,-109,944,262,213,990,19,0
693796,-60,980,237,-90,981,282,213,961,9,0
693812,151,1019,257,-127,990,252,165,961,48,0
693828,151,1019,257,-163,1018,202,155,971,58,0
693843,212,1019,297,-200,981,151,145,971,77,0
693859,50,1049,267,-200,944,151,155,990,58,0
693875,40,1049,257,-154,935,232,184,961,58,0
693890,40,1049,257,-181,944,222,213,933,19,0
693906,30,1029,198,-236,962,222,184,923,58,0
693921,70,1029,178,-236,944,181,174,952,38,0
693937,101,1009,207,-236,944,181,155,961,48,0
693953,101,1009,207,-181,953,202,126,961,67,0
693968,151,1019,247,-154,953,212,116,933,38,0
693984,121,1000,267,-118,953,222,135,923,77,0
694000,70,1029,227,-118,953,222,155,904,67,0
694015,90,1009,227,-190,935,191,135,923,77,0
694031,90,1009,227,-236,944,222,126,914,87,0
694046,121,1029,227,-290,935,202,116,952,38,0
694062,141,1009,267,-336,907,171,97,942,-9,0
694078,121,1019,247,-336,907,171,77,914,9,0
694093,131,1029,237,-345,916,171,38,904,19,0
694109,121,1009,237,-363,935,151,9,952,9,0
694125,131,1009,257,-336,916,131,-9,1000,38,0
694140,111,1029,257,-400,981,131,48,1085,38,0
694156,121,1039,217,-472,1018,262,262,1352,-194,0
694171,111,1049,188,-627,1083,202,310,1190,-29,0
694187,121,1078,198,-718,1138,212,310,1219,-116,0
694203,131,1176,188,-781,1194,20,223,1095,106,0
694218,121,1254,227,-681,1185,-40,330,1200,19,0
694234,80,1411,326,-554,1157,-141,427,1180,-67,0
694250,101,1578,336,-554,1185,-40,398,1028,-97,0
694265,90,1745,168,-409,1129,0,339,942,-97,0
694281,10,1764,-19,-154,1120,252,223,904,-87,0
694296,-101,1686,128,109,1175,343,116,914,-126,0
694312,101,1617,366,263,1305,373,58,971,-97,0
694328,-40,1509,396,372,1296,323,29,1085,-58,0
694343,232,1186,475,300,1361,272,67,1104,-29,0
694359,373,1078,198,227,1185,272,155,1066,9,0
694375,505,735,346,327,1000,202,223,1038,-48,0
694390,-161,568,198,236,861,252,262,971,-77,0
694406,-383,294,128,145,898,313,252,904,-58,0
694421,-80,313,217,109,935,313,223,933,-87,0
694437,-404,441,-89,100,972,282,194,952,-58,0
694453,-424,411,-19,127,935,282,165,952,-67,0
694468,-323,529,19,209,907,292,126,933,-48,0
694484,-272,598,138,254,870,212,97,885,-38,0
694500,-232,696,128,300,787,181,77,876,-19,0
694515,0,764,237,309,833,111,58,904,-58,0
694531,212,833,287,309,768,30,67,914,-77,0
694546,272,931,247,318,712,60,87,923,-67,0
694562,262,960,188,290,722,90,87,923,-67,0
694578,242,1039,168,245,731,171,77,933,-77,0
694593,242,1147,178,127,759,303,9,876,0,0
694609,202,1264,158,-254,759,232,-19,885,-48,0
694625,191,1343,158,-581,777,161,-29,904,-9,0
694640,252,1470,168,-863,861,50,-29,914,-29,0
694656,474,1568,306,-1027,898,-20,9,914,0,0
694671,777,1705,306,-1172,888,20,38,942,-9,0
694687,969,1549,336,-1054,870,111,106,961,-38,0
694703,888,1343,435,-118,555,30,87,1038,-67,0
694718,989,1264,633,172,472,60,0,1038,-29,0
694734,1323,1107,475,-463,1101,-80,-155,980,-29,0
694750,1262,980,316,-1863,1907,-292,58,1219,-48,0
694765,1131,931,158,-1390,1018,-525,378,1600,174,0
694781,646,1068,-79,172,925,-20,543,1628,262,0
694796,181,2117,-1415,1263,990,767,252,1247,-77,0
694812,-595,1715,-415,836,1481,474,203,971,-271,0
694828,424,970,653,500,1092,272,116,1028,-194,0
694843,80,1166,-207,154,1166,202,223,1171,-29,0
694859,535,1147,801,-9,1231,222,310,1228,184,0
694875,515,970,-89,-281,1018,111,339,1085,135,0
694890,262,1078,89,-390,888,30,349,885,106,0
694906,-10,1098,158,-336,898,121,349,790,87,0
694921,-121,1039,128,-354,879,171,330,819,-9,0
694937,-222,1009,59,-300,879,252,320,876,-58,0
694953,-30,1039,207,-245,944,272,300,895,-38,0
694968,-20,980,168,-163,953,212,262,933,19,0
694984,141,1039,326,-181,962,151,223,923,67,0
695000,60,1039,257,-200,981,181,174,952,58,0
695015,10,1058,227,-227,962,151,145,961,77,0
695031,10,1049,178,-263,916,171,155,961,67,0
695046,-10,1019,198,-236,916,202,165,961,77,0
695062,30,1029,188,-236,935,181,184,942,48,0
695078,60,1000,257,-245,935,161,174,914,67,0
695093,20,1000,207,-254,944,151,145,923,48,0
695109,20,1019,217,-218,925,161,155,961,48,0
695125,70,1019,217,-218,925,161,135,961,77,0
695140,111,1029,227,-190,953,151,135,980,58,0
695156,90,1029,257,-145,944,181,135,971,58,0
695171,111,1009,227,-154,962,181,145,942,48,0
695187,101,1009,217,-172,953,191,145,952,77,0
695203,111,1019,217,-154,916,222,145,952,67,0
695218,121,1009,247,-190,953,212,145,942,77,0
695234,121,1000,257,-218,953,161,116,961,58,0
695250,131,1019,227,-218,925,171,97,952,0,0
695265,151,1009,217,-245,925,191,87,942,-29,0
695281,141,1058,217,-272,916,212,29,914,9,0
695296,141,1049,207,-263,925,202,-19,914,38,0
695312,131,1088,178,-336,907,181,-29,952,67,0
695328,151,1107,188,-381,935,191,38,1028,48,0
695343,151,1137,227,-409,1027,212,165,1247,-135,0
695359,101,1323,237,-563,1166,121,213,1171,19,0
695375,111,1450,277,-690,1185,181,223,1247,-87,0
695390,101,1617,217,-790,1222,20,203,1152,165,0
695406,30,1705,118,-709,1175,-10,388,1304,19,0
695421,40,1774,-9,-618,1212,-121,514,1238,-38,0
695437,-101,1774,59,-536,1166,-80,388,1114,-58,0
695453,-161,1686,148,-536,1148,-60,330,980,-77,0
695468,111,1598,306,-290,1111,151,213,866,-87,0
695484,80,1500,376,18,1101,202,116,885,-106,0
695500,151,1137,495,227,1212,363,67,942,-106,0
695515,424,1019,198,327,1240,434,0,1000,-87,0
695531,505,784,326,290,1351,313,38,1095,-48,0
695546,-212,578,118,236,1296,252,116,1123,0,0
695562,-454,313,138,281,1074,222,165,1114,29,0
695578,-131,323,247,300,879,262,233,1009,-38,0
695593,-434,421,-39,200,861,282,242,895,-48,0
695609,-363,411,19,127,842,343,194,866,-97,0
