time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
670000,-232,794,742,436,879,252,-310,742,-572,0
670015,-242,931,435,400,879,262,-359,733,-563,0
670031,-272,990,138,318,861,272,-398,723,-495,0
670046,-212,1019,267,318,888,272,-359,742,-553,0
670062,-212,1019,267,318,861,252,-407,685,-514,0
670078,-222,970,326,318,879,242,-407,752,-533,0
670093,-262,1039,267,381,879,181,-417,790,-524,0
670109,-262,1039,267,372,898,191,-407,800,-514,0
670125,-212,1019,247,336,898,202,-378,790,-475,0
670140,-212,1019,247,390,851,202,-349,761,-466,0
670156,-212,1009,316,381,851,272,-368,752,-495,0
670171,-262,980,287,409,824,313,-339,761,-456,0
670187,-252,1000,287,418,842,353,-339,800,-475,0
670203,-252,1000,287,400,861,373,-339,857,-456,0
670218,-161,1088,237,400,861,373,-291,838,-485,0
670234,-252,941,316,336,824,353,-349,885,-495,0
670250,-303,1029,217,309,879,333,-388,885,-456,0
670265,-252,911,376,309,879,333,-378,866,-427,0
670281,-303,960,287,354,861,303,-330,866,-436,0
670296,-303,960,287,345,879,262,-359,885,-456,0
670312,-282,921,306,354,916,262,-320,914,-456,0
670328,-262,1000,237,336,898,323,-349,933,-466,0
670343,-292,970,247,327,916,303,-359,952,-436,0
670359,-343,970,267,345,916,313,-359,933,-407,0
670375,-343,970,267,354,898,303,-359,933,-417,0
670390,-292,1019,217,436,925,313,-330,904,-427,0
670406,-313,1000,0,445,888,353,-320,876,-388,0
670421,-303,1039,-49,400,879,373,-281,876,-368,0
670437,-323,1000,118,390,787,343,-291,885,-359,0
670453,-262,901,326,381,805,373,-281,857,-349,0
670468,-292,862,514,427,824,414,-300,819,-339,0
670484,-292,813,613,400,824,434,-300,819,-339,0
670500,-333,882,534,390,824,393,-310,819,-339,0
670515,-353,931,396,372,777,363,-271,866,-339,0
670531,-333,911,237,363,805,343,-291,876,-300,0
670546,-363,931,237,381,842,313,-291,866,-330,0
670562,-373,901,316,372,842,333,-310,838,-330,0
670578,-343,921,346,400,851,303,-330,866,-339,0
670593,-353,941,366,418,824,333,-320,876,-291,0
670609,-313,1009,316,427,824,404,-310,857,-330,0
670625,-343,1000,227,463,842,474,-300,847,-359,0
670640,-353,931,297,454,814,535,-252,847,-330,0
670656,-333,882,465,445,805,505,-242,857,-300,0
670671,-353,901,465,427,814,474,-262,885,-281,0
670687,-343,892,425,445,796,505,-223,876,-271,0
670703,-323,794,544,463,768,454,-184,838,-233,0
670718,-333,794,584,500,814,434,-203,838,-223,0
670734,-373,833,564,500,814,434,-213,809,-213,0
670750,-353,852,435,527,768,434,-223,819,-155,0
670765,-323,852,415,518,620,404,-271,790,-126,0
670781,-363,862,445,472,759,464,-262,857,-116,0
670796,-343,892,425,500,777,404,-271,895,-67,0
670812,-333,862,534,481,787,424,-320,1019,-97,0
670828,-333,872,564,500,787,434,-330,1142,-38,0
670843,-333,882,504,463,824,404,-310,1009,19,0
670859,-323,872,475,463,824,353,-368,1257,-87,0
670875,-303,941,435,481,787,292,-271,1314,48,0
670890,-292,950,415,509,833,212,-262,1361,38,0
670906,-242,1000,415,536,796,212,-194,1304,9,0
670921,-313,901,534,518,777,212,-135,1323,-67,0
670937,-313,892,524,518,759,242,-106,1228,-38,0
670953,-303,911,514,536,712,262,-58,1152,-29,0
670968,-323,892,495,545,675,262,-48,1095,-29,0
670984,-313,882,465,554,638,262,0,1057,0,0
671000,-282,911,445,581,620,232,9,1057,-19,0
671015,-272,872,415,600,592,232,48,1038,-9,0
671031,-262,882,405,618,611,262,77,1009,-9,0
671046,-272,882,425,645,629,252,77,1019,-19,0
671062,-252,882,445,672,601,282,87,1038,-29,0
671078,-232,862,465,663,601,333,77,1047,-19,0
671093,-232,872,475,663,611,313,48,1085,0,0
671109,-222,901,485,654,611,383,38,1085,-29,0
671125,-222,921,485,636,638,363,19,1047,-9,0
671140,-222,941,455,636,648,363,0,1076,-9,0
671156,-222,931,445,636,648,343,0,1076,-9,0
671171,-212,931,396,609,666,353,9,1076,-29,0
671187,-242,931,405,590,694,363,0,1047,0,0
671203,-232,941,405,581,685,333,-38,1047,-19,0
671218,-252,931,415,572,685,333,-29,1076,-38,0
671234,-242,931,435,572,703,313,-29,1019,0,0
671250,-242,872,465,572,703,303,-38,1028,0,0
671265,-262,892,495,581,703,292,-38,1038,-29,0
671281,-252,882,495,563,694,303,-19,1000,9,0
671296,-252,872,504,581,685,282,-58,1038,-9,0
671312,-272,872,514,600,694,303,-48,1038,-9,0
671328,-282,862,504,590,694,323,-48,1019,9,0
671343,-262,892,465,636,703,353,-38,1019,-9,0
671359,-262,921,435,618,712,282,-67,1028,0,0
671375,-252,911,425,636,694,303,-48,1019,19,0
671390,-262,921,415,609,666,282,-58,990,29,0
671406,-262,921,435,590,685,252,-48,1038,19,0
671421,-252,931,425,609,694,272,-48,1038,38,0
671437,-262,911,445,600,685,282,-9,980,38,0
671453,-242,892,445,600,685,272,-19,1038,19,0
671468,-262,901,445,609,666,282,-9,1019,48,0
671484,-252,892,465,618,685,323,-29,990,67,0
671500,-252,911,455,627,675,323,-77,1019,19,0
671515,-252,931,435,627,685,333,-38,1028,87,0
671531,-242,921,435,636,675,323,-48,1047,77,0
671546,-262,911,435,645,666,343,-19,1019,29,0
671562,-262,901,475,627,675,343,-29,1028,67,0
671578,-252,911,465,609,666,313,-9,980,58,0
671593,-272,911,475,600,666,292,-19,1028,67,0
671609,-252,911,435,609,666,292,-9,1000,77,0
671625,-252,901,455,618,675,292,-9,1019,77,0
671640,-242,892,445,618,666,303,9,1028,58,0
671656,-252,911,445,618,675,303,-19,1009,87,0
671671,-252,911,465,618,675,313,-19,1019,77,0
671687,-262,901,465,627,685,292,-19,1009,97,0
671703,-282,901,445,618,685,333,0,1000,97,0
671718,-272,911,455,627,666,323,19,1000,87,0
671734,-262,911,445,618,666,353,9,1019,97,0
671750,-252,882,475,627,657,343,9,1000,106,0
671765,-262,892,475,627,657,343,19,1009,87,0
671781,-252,911,455,627,648,343,19,1019,77,0
671796,-242,911,475,636,675,343,38,1038,77,0
671812,-262,911,455,636,675,343,19,1019,116,0
671828,-242,911,465,636,685,333,19,1019,97,0
671843,-252,921,455,636,648,323,19,1009,77,0
671859,-252,901,465,627,666,323,29,1019,126,0
671875,-252,901,455,627,694,292,29,1009,155,0
671890,-242,911,455,618,685,292,29,1000,135,0
671906,-222,901,465,627,675,303,38,1038,116,0
671921,-181,882,455,627,675,303,38,1028,87,0
671937,-161,882,435,600,694,323,19,1038,87,0
671953,-141,862,465,618,675,292,38,1019,116,0
671968,-141,901,445,609,666,292,29,1028,135,0
671984,-151,892,455,600,666,303,48,1000,145,0
672000,-161,911,445,618,648,292,48,990,126,0
672015,-161,901,445,627,657,282,77,990,135,0
672031,-191,931,435,627,638,282,67,990,155,0
672046,-181,931,445,645,620,313,58,1009,174,0
672062,-191,931,445,654,629,313,77,1000,145,0
672078,-181,931,435,663,629,303,87,971,184,0
672093,-171,921,435,654,638,313,67,990,223,0
672109,-202,941,445,663,620,323,87,990,203,0
672125,-191,911,445,654,629,313,97,980,194,0
672140,-232,921,465,645,638,323,87,1000,203,0
672156,-222,931,465,645,638,323,77,990,223,0
672171,-252,921,455,663,620,303,97,990,194,0
672187,-252,911,445,645,638,313,77,1000,184,0
672203,-262,911,445,636,629,292,97,990,233,0
672218,-262,921,435,636,629,313,87,990,233,0
672234,-262,941,425,636,629,303,87,990,223,0
672250,-262,941,425,636,601,313,106,980,194,0
672265,-242,950,445,627,620,323,87,990,223,0
672281,-232,941,435,645,620,303,87,971,242,0
672296,-181,911,465,654,620,313,106,990,262,0
672312,-161,911,445,672,648,333,106,980,262,0
672328,-151,901,485,663,648,303,97,990,252,0
672343,-171,901,465,645,638,292,97,971,242,0
672359,-151,892,465,663,601,313,106,1009,281,0
672375,-151,892,465,636,620,313,97,980,310,0
672390,-181,921,455,636,601,303,77,971,281,0
672406,-181,931,475,654,611,303,116,971,291,0
672421,-161,970,455,654,620,333,116,971,310,0
672437,-141,941,445,663,620,303,145,961,339,0
672453,-111,941,445,681,620,303,135,942,359,0
672468,-121,931,475,672,611,303,135,942,359,0
672484,-111,921,465,681,592,333,145,952,330,0
672500,-111,921,455,654,601,323,145,952,330,0
672515,-121,921,455,672,583,373,145,923,349,0
672531,-121,911,475,672,583,333,145,923,349,0
672546,-131,921,455,663,592,343,145,942,349,0
672562,-131,941,475,672,592,343,145,942,388,0
672578,-151,921,455,681,583,323,165,933,359,0
672593,-151,911,465,663,611,333,165,933,359,0
672609,-161,941,455,681,601,333,155,923,378,0
672625,-151,950,445,672,592,343,155,914,407,0
672640,-151,921,445,663,592,323,155,933,407,0
672656,-151,921,445,672,601,343,155,933,407,0
672671,-141,931,475,672,592,333,155,914,417,0
672687,-121,921,465,663,592,343,155,914,436,0
672703,-151,931,455,663,592,343,165,914,417,0
672718,-141,931,455,672,601,323,165,914,417,0
672734,-151,921,455,681,592,343,165,914,427,0
672750,-141,931,455,681,592,333,155,923,436,0
672765,-151,941,475,672,583,323,155,895,417,0
672781,-121,931,445,681,583,313,165,895,456,0
672796,-121,921,455,681,601,353,165,885,446,0
672812,-90,941,465,672,583,323,135,933,427,0
672828,-90,941,465,663,601,333,165,885,466,0
672843,-101,921,465,681,611,323,184,904,456,0
672859,-80,901,455,690,592,353,184,847,466,0
672875,-101,921,455,681,601,333,165,895,504,0
672890,-90,921,455,681,592,313,174,914,475,0
672906,-101,921,475,672,574,313,155,885,485,0
672921,-101,911,465,672,574,313,174,885,504,0
672937,-121,941,435,690,583,323,184,895,495,0
672953,-111,950,455,672,574,343,174,866,533,0
672968,-131,941,425,690,564,323,213,857,533,0
672984,-161,950,455,700,564,292,203,866,533,0
673000,-151,941,445,690,555,292,203,838,553,0
673015,-151,941,425,690,555,303,213,847,601,0
673031,-101,941,435,718,537,313,194,847,621,0
673046,-60,941,465,709,546,313,223,838,563,0
673062,-90,950,465,718,546,333,233,828,572,0
673078,-90,960,435,718,555,343,233,828,572,0
673093,-111,950,465,718,592,373,223,828,582,0
673109,-111,931,435,727,583,353,223,828,572,0
673125,-101,921,465,672,564,343,203,838,621,0
673140,-101,931,455,681,574,343,213,866,553,0
673156,-101,921,435,681,574,343,233,847,543,0
673171,-111,941,445,690,583,343,184,847,572,0
673187,-90,941,445,672,601,313,184,847,563,0
673203,-131,950,425,690,592,343,194,847,563,0
673218,-101,950,445,700,592,313,203,847,582,0
673234,-111,941,435,681,592,292,194,847,563,0
673250,-101,960,396,690,574,292,203,828,553,0
673265,-101,950,435,681,592,292,213,838,572,0
673281,-101,941,425,690,583,303,203,828,572,0
673296,-121,950,435,681,592,282,203,828,572,0
673312,-121,950,435,672,601,282,203,838,563,0
673328,-101,950,415,700,583,272,203,828,553,0
673343,-101,941,415,681,583,282,203,838,553,0
673359,-111,941,435,690,583,292,203,838,553,0
673375,-101,960,435,690,583,272,213,828,563,0
673390,-111,950,425,690,592,272,233,819,553,0
673406,-111,960,415,690,592,313,213,828,533,0
673421,-111,950,435,700,592,303,213,828,553,0
673437,-111,941,425,681,583,292,194,828,543,0
673453,-111,941,435,690,574,303,194,828,533,0
673468,-121,941,425,681,592,292,213,838,533,0
673484,-101,950,415,690,583,303,213,838,553,0
673500,-111,941,425,690,583,292,213,828,524,0
673515,-101,931,435,681,583,282,203,819,553,0
673531,-111,960,425,690,583,303,203,828,543,0
673546,-111,941,435,672,583,303,203,828,563,0
673562,-111,960,425,700,564,292,213,809,553,0
673578,-101,950,435,690,583,323,194,828,563,0
673593,-111,941,445,690,583,333,213,828,533,0
673609,-121,941,425,700,574,313,213,819,553,0
673625,-111,950,445,690,583,323,203,819,553,0
673640,-111,941,455,681,592,323,223,828,553,0
673656,-101,931,435,690,583,343,203,819,553,0
673671,-121,970,425,700,592,292,213,828,543,0
673687,-121,950,415,690,583,313,213,828,543,0
673703,-101,931,435,672,583,333,184,828,543,0
673718,-111,950,445,690,583,313,213,819,553,0
673734,-101,941,445,690,583,313,203,828,553,0
673750,-131,960,435,681,592,333,203,838,543,0
673765,-121,960,425,681,592,303,213,828,543,0
673781,-101,950,445,690,583,313,203,838,553,0
673796,-121,960,445,681,592,303,194,847,543,0
673812,-101,950,425,690,583,303,194,847,533,0
673828,-101,931,425,690,592,303,203,828,563,0
673843,-111,941,435,681,574,303,194,847,553,0
673859,-111,941,435,681,592,313,203,819,592,0
673875,-111,950,435,681,592,292,213,819,563,0
673890,-111,941,425,690,592,313,213,838,533,0
673906,-121,941,425,672,583,292,203,819,543,0
673921,-111,950,435,681,583,303,213,828,563,0
673937,-111,960,415,700,564,333,223,828,543,0
673953,-121,950,455,681,583,323,213,828,553,0
673968,-111,960,415,672,583,313,203,828,553,0
673984,-121,931,435,690,574,343,203,828,563,0
674000,-131,941,435,681,592,323,213,819,572,0
674015,-111,931,435,690,583,323,203,838,563,0
674031,-121,950,425,681,592,313,203,838,572,0
674046,-121,950,425,681,583,313,213,819,553,0
674062,-121,950,425,690,592,333,203,828,563,0
674078,-121,950,425,690,592,333,233,828,553,0
674093,-101,931,435,690,583,333,213,819,563,0
674109,-111,950,415,690,583,333,203,828,563,0
674125,-121,931,435,681,592,323,203,819,553,0
674140,-121,941,415,681,592,303,203,819,553,0
674156,-121,941,435,690,583,303,194,838,543,0
674171,-131,941,425,690,574,292,213,828,543,0
674187,-121,931,425,690,583,323,203,819,553,0
674203,-111,960,415,690,583,323,203,819,563,0
674218,-111,931,435,672,601,323,203,819,553,0
674234,-131,950,445,690,583,333,203,847,524,0
674250,-121,950,435,690,611,303,203,819,563,0
674265,-121,941,435,681,583,343,203,838,543,0
674281,-131,941,445,681,592,323,213,819,553,0
674296,-121,950,425,672,583,333,203,838,563,0
674312,-111,950,415,681,592,343,203,838,592,0
674328,-121,950,435,681,592,363,203,828,553,0
674343,-121,950,425,681,592,323,203,819,582,0
674359,-111,941,435,700,574,323,203,819,563,0
674375,-131,941,415,681,592,313,203,819,563,0
674390,-121,950,435,672,592,292,213,828,543,0
674406,-131,941,425,690,592,323,203,819,572,0
674421,-121,941,425,681,583,333,213,819,563,0
674437,-131,941,435,690,574,313,213,819,592,0
674453,-121,941,435,672,592,333,203,838,543,0
674468,-111,941,435,672,583,323,213,828,572,0
674484,-131,960,435,681,592,323,223,819,563,0
674500,-111,950,445,681,583,313,203,828,563,0
674515,-111,931,435,681,592,313,213,809,572,0
674531,-121,950,445,663,601,333,194,828,582,0
674546,-131,931,425,681,592,313,194,828,563,0
674562,-131,941,455,700,583,323,194,828,563,0
674578,-121,950,435,681,583,323,203,819,563,0
674593,-111,950,425,681,592,343,223,809,553,0
674609,-131,950,455,681,583,353,213,819,563,0
674625,-131,941,435,672,592,313,213,819,563,0
674640,-121,941,425,690,601,313,213,819,572,0
674656,-121,941,415,681,592,323,213,819,572,0
674671,-121,931,435,681,583,313,194,828,572,0
674687,-141,941,455,690,574,323,203,847,563,0
674703,-121,950,425,681,592,313,213,819,553,0
674718,-111,960,435,681,574,333,194,819,563,0
674734,-141,950,445,681,583,343,194,819,563,0
674750,-131,931,435,672,592,313,223,809,572,0
674765,-111,941,425,663,583,343,203,828,572,0
674781,-121,941,415,663,583,323,203,828,563,0
674796,-121,950,435,681,601,323,203,828,572,0
674812,-121,941,455,681,601,292,203,828,572,0
674828,-121,931,455,672,592,343,203,809,553,0
674843,-121,950,445,690,592,323,213,819,572,0
674859,-131,931,445,690,583,343,203,828,563,0
674875,-111,950,415,681,583,333,194,819,563,0
674890,-111,941,455,681,592,323,213,828,563,0
674906,-101,941,435,690,592,333,203,828,563,0
674921,-121,941,425,672,592,313,223,819,553,0
674937,-131,941,425,681,592,333,213,809,572,0
674953,-111,950,415,672,592,313,203,819,582,0
674968,-131,950,435,681,583,323,203,819,553,0
674984,-121,941,435,672,592,333,203,828,582,0
675000,-101,931,445,663,611,323,194,828,563,0
675015,-111,941,435,681,592,333,223,847,553,0
675031,-121,931,445,672,583,323,213,828,563,0
675046,-121,931,455,681,583,313,203,819,563,0
675062,-121,950,425,681,583,313,223,819,572,0
675078,-131,931,455,690,564,323,233,800,553,0
675093,-111,941,455,672,592,323,213,819,553,0
675109,-121,941,435,672,592,323,223,809,553,0
675125,-101,931,455,690,583,323,203,809,553,0
675140,-121,941,425,672,583,323,203,828,543,0
675156,-111,941,425,681,583,323,203,838,533,0
675171,-121,941,435,672,592,353,203,819,553,0
675187,-111,941,425,672,592,313,213,828,553,0
675203,-131,950,435,681,583,353,203,819,572,0
675218,-111,950,435,681,583,323,213,819,582,0
675234,-121,941,435,672,592,333,213,828,592,0
675250,-121,950,455,690,564,343,233,809,572,0
675265,-131,931,445,690,601,313,194,819,572,0
675281,-121,950,445,690,583,333,203,809,563,0
675296,-131,931,415,672,592,323,203,828,572,0
675312,-121,950,445,681,592,333,203,819,572,0
675328,-121,941,435,672,592,333,213,819,553,0
675343,-131,950,425,672,583,303,213,819,553,0
675359,-121,941,445,672,583,303,203,828,563,0
675375,-131,941,455,672,583,343,194,819,553,0
675390,-121,941,455,663,592,313,203,819,563,0
675406,-111,931,445,681,592,333,203,819,582,0
675421,-121,931,455,681,583,333,213,828,553,0
675437,-121,941,445,681,583,323,213,809,582,0
675453,-121,941,455,681,583,343,213,809,572,0
675468,-121,921,455,690,592,323,213,828,572,0
675484,-131,941,435,690,592,323,203,819,563,0
675500,-121,950,415,681,592,333,213,819,572,0
675515,-121,931,445,681,601,323,223,819,563,0
675531,-121,941,445,672,583,323,213,809,582,0
675546,-111,950,425,672,592,353,223,809,563,0
675562,-121,941,445,681,592,313,203,828,563,0
675578,-121,950,435,681,611,303,213,819,563,0
675593,-121,960,435,681,592,333,213,819,553,0
675609,-111,941,435,681,592,323,213,828,563,0
675625,-111,941,445,690,583,323,213,828,553,0
675640,-121,931,425,690,574,323,194,819,563,0
675656,-131,921,435,681,592,333,203,828,543,0
675671,-131,921,435,681,592,333,203,809,553,0
675687,-121,931,435,672,592,323,203,819,553,0
675703,-121,931,435,681,583,353,213,819,582,0
675718,-121,950,455,681,601,323,203,819,582,0
675734,-121,941,445,681,583,323,203,828,553,0
675750,-121,931,435,672,592,323,213,819,553,0
675765,-121,931,445,672,592,313,213,809,553,0
675781,-111,931,445,681,583,323,213,819,582,0
675796,-121,931,425,672,601,343,213,828,563,0
675812,-131,931,435,681,592,323,213,809,563,0
675828,-111,941,445,681,592,323,203,838,563,0
675843,-121,950,435,672,583,323,184,828,572,0
675859,-101,931,455,690,592,333,213,809,543,0
675875,-121,941,435,690,592,363,213,828,563,0
675890,-121,931,435,672,592,343,203,819,553,0
675906,-121,950,445,681,592,333,213,819,572,0
675921,-121,941,455,663,592,323,223,800,572,0
675937,-111,950,435,672,592,333,213,819,543,0
675953,-121,941,435,672,592,343,213,819,543,0
675968,-141,941,435,681,601,313,203,828,553,0
675984,-121,931,445,681,583,343,194,828,572,0
676000,-131,941,435,672,583,333,213,819,572,0
676015,-121,941,435,663,592,353,203,828,563,0
676031,-121,950,425,681,583,333,223,828,563,0
676046,-141,950,445,681,583,313,213,819,563,0
676062,-131,941,435,672,583,313,233,800,572,0
676078,-131,931,455,681,592,343,213,819,563,0
676093,-121,941,445,690,574,323,203,828,553,0
676109,-121,941,435,672,601,333,194,828,543,0
676125,-111,931,455,681,592,333,213,828,553,0
676140,-131,931,445,681,592,343,213,819,553,0
676156,-121,931,445,681,592,313,213,809,582,0
676171,-131,941,455,672,601,313,213,809,582,0
676187,-141,960,415,690,574,323,213,828,553,0
676203,-131,941,425,672,592,353,203,828,563,0
676218,-111,941,455,681,583,343,223,800,563,0
676234,-131,950,455,690,583,343,203,828,572,0
676250,-131,941,435,681,592,333,213,819,543,0
676265,-121,950,455,681,592,333,213,819,572,0
676281,-131,931,455,681,592,323,203,809,572,0
676296,-121,960,435,672,592,323,203,857,543,0
676312,-121,941,435,672,592,323,203,819,582,0
676328,-131,931,455,672,592,333,213,819,563,0
676343,-121,950,445,672,592,313,203,819,563,0
676359,-111,950,425,690,574,333,203,828,563,0
676375,-121,931,445,681,583,343,213,828,592,0
676390,-121,941,435,663,601,333,213,819,563,0
676406,-131,931,425,681,583,333,203,819,553,0
676421,-121,941,435,663,583,333,213,819,572,0
676437,-131,931,455,681,592,313,213,838,572,0
676453,-131,941,435,681,583,333,203,819,572,0
676468,-101,931,445,690,564,323,203,819,563,0
676484,-121,931,445,672,583,333,213,819,572,0
676500,-121,921,455,681,592,333,203,819,572,0
676515,-131,950,435,681,583,343,223,819,533,0
676531,-121,931,435,681,583,353,213,809,553,0
676546,-131,950,425,672,601,323,203,828,572,0
676562,-121,931,435,681,592,353,213,819,572,0
676578,-111,941,435,681,592,323,203,828,563,0
676593,-121,950,425,672,601,323,203,838,563,0
676609,-131,960,435,681,592,313,213,819,572,0
676625,-121,941,435,663,592,323,213,809,553,0
676640,-121,931,425,681,592,323,194,819,563,0
676656,-131,941,465,672,592,343,184,828,582,0
676671,-111,931,435,672,601,333,213,828,563,0
676687,-131,931,455,663,592,333,203,819,563,0
676703,-131,960,435,663,592,333,213,828,572,0
676718,-121,950,455,681,583,343,203,819,553,0
676734,-121,941,425,681,592,333,194,819,543,0
676750,-121,950,415,681,592,333,213,828,582,0
676765,-121,950,435,672,583,323,203,819,553,0
676781,-111,931,445,663,611,313,213,819,563,0
676796,-121,941,425,672,583,333,203,828,582,0
676812,-121,921,435,672,592,303,194,828,543,0
676828,-111,941,445,672,592,333,194,828,543,0
676843,-111,931,455,690,564,343,203,819,582,0
676859,-121,941,435,681,583,333,203,819,582,0
676875,-111,941,435,681,574,333,223,819,572,0
676890,-121,950,455,681,583,323,203,828,553,0
676906,-121,941,415,690,611,313,213,819,582,0
676921,-111,941,425,672,592,333,213,819,572,0
676937,-111,931,435,672,583,313,213,819,572,0
676953,-131,950,445,681,583,323,213,819,563,0
676968,-121,950,435,672,592,353,213,819,563,0
676984,-121,941,435,681,592,353,194,828,582,0
677000,-121,941,445,681,583,323,203,828,553,0
677015,-121,941,445,672,592,333,203,828,553,0
677031,-121,931,445,690,574,333,203,809,553,0
677046,-131,941,455,672,583,343,213,809,563,0
677062,-131,941,455,672,592,333,213,819,572,0
677078,-111,941,425,681,592,323,213,819,572,0
677093,-131,941,445,681,592,333,213,809,582,0
677109,-131,941,445,681,583,313,194,828,563,0
677125,-111,941,435,654,601,343,213,809,582,0
677140,-131,941,435,654,601,343,213,828,572,0
677156,-111,931,435,681,583,333,203,819,553,0
677171,-121,941,435,690,583,343,213,809,582,0
677187,-121,941,455,672,592,333,223,800,572,0
677203,-141,950,425,681,592,333,213,828,572,0
677218,-121,931,445,672,592,313,223,819,572,0
677234,-121,941,445,672,583,323,213,800,543,0
677250,-111,950,445,672,583,333,203,819,553,0
677265,-121,921,445,663,583,333,213,809,582,0
677281,-111,941,445,681,592,333,203,828,572,0
677296,-121,960,445,672,592,353,203,819,572,0
677312,-121,941,445,663,601,323,213,809,592,0
677328,-131,950,435,690,583,333,203,819,563,0
677343,-131,960,455,672,592,343,203,819,553,0
677359,-131,960,455,672,583,313,223,819,572,0
677375,-151,950,445,681,583,333,213,828,572,0
677390,-111,941,445,663,592,323,213,819,553,0
677406,-131,931,455,681,601,343,213,819,572,0
677421,-121,941,435,672,592,323,203,819,572,0
677437,-121,941,435,672,611,333,194,819,563,0
677453,-121,931,455,672,583,333,203,828,572,0
677468,-121,950,445,672,611,303,203,819,543,0
677484,-121,941,465,681,583,333,213,809,592,0
677500,-131,950,415,681,592,353,213,819,563,0
677515,-131,941,455,672,592,333,213,828,572,0
677531,-131,931,455,681,583,353,213,828,572,0
677546,-131,941,435,672,583,323,223,800,572,0
677562,-121,941,445,672,601,333,194,828,572,0
677578,-121,941,445,690,574,333,213,819,592,0
677593,-131,941,435,672,592,333,203,838,563,0
677609,-121,931,455,672,583,343,213,828,563,0
677625,-131,950,455,681,601,343,213,828,563,0
677640,-141,941,435,690,583,353,213,828,572,0
677656,-121,941,435,672,583,363,203,809,563,0
677671,-131,941,455,663,601,333,223,809,572,0
677687,-121,931,455,672,592,333,203,819,592,0
677703,-131,941,445,663,601,333,213,819,563,0
677718,-111,941,435,690,583,323,213,828,572,0
677734,-121,931,445,681,583,333,203,828,563,0
677750,-121,931,445,672,583,343,213,838,553,0
677765,-131,950,435,690,574,333,213,819,582,0
677781,-141,950,445,681,583,333,213,809,572,0
677796,-111,941,435,681,574,373,203,819,592,0
677812,-111,941,435,672,592,333,213,819,582,0
677828,-131,931,445,672,583,343,213,828,563,0
677843,-121,950,435,681,592,333,194,819,582,0
677859,-121,911,445,663,601,333,223,819,582,0
677875,-101,941,445,672,592,323,194,809,543,0
677890,-121,941,445,681,574,343,213,828,553,0
677906,-141,941,445,672,601,333,203,819,582,0
677921,-121,921,465,681,583,343,203,828,563,0
677937,-131,941,445,654,601,343,213,819,553,0
677953,-131,941,445,690,583,343,223,809,572,0
677968,-121,931,455,672,592,353,203,828,553,0
677984,-131,941,435,672,592,323,223,809,563,0
678000,-131,941,455,681,601,333,203,819,582,0
678015,-121,950,435,672,592,333,203,838,572,0
678031,-121,950,435,681,592,333,223,790,572,0
678046,-131,941,445,681,592,343,203,809,572,0
678062,-131,950,435,681,592,343,213,828,553,0
678078,-131,950,435,690,574,333,213,819,592,0
678093,-121,960,415,681,592,323,203,828,582,0
678109,-131,950,445,672,592,313,203,828,582,0
678125,-131,950,435,681,583,333,213,819,563,0
678140,-121,931,445,681,601,313,203,828,582,0
678156,-131,941,435,681,601,313,203,828,582,0
678171,-121,931,455,681,583,343,203,838,563,0
678187,-131,931,435,672,592,343,213,819,582,0
678203,-121,931,435,672,583,323,194,828,563,0
678218,-121,921,455,681,583,343,213,819,563,0
678234,-151,941,445,672,592,333,213,819,563,0
678250,-121,941,445,681,592,353,203,819,572,0
678265,-121,941,445,681,583,323,213,819,563,0
678281,-131,950,435,672,583,343,213,819,563,0
678296,-121,941,425,681,583,333,203,819,553,0
678312,-101,931,435,672,592,343,203,819,553,0
678328,-121,931,445,672,583,333,213,819,572,0
678343,-131,931,465,672,592,333,203,828,592,0
678359,-131,941,445,681,583,333,213,828,543,0
678375,-111,911,445,681,583,343,213,828,563,0
678390,-131,931,445,681,592,363,203,828,563,0
678406,-121,941,445,672,592,323,194,828,582,0
678421,-121,941,435,681,592,333,213,828,572,0
678437,-121,931,415,672,583,333,203,828,553,0
678453,-131,941,455,681,592,343,213,828,553,0
678468,-131,931,455,663,592,313,213,819,572,0
678484,-121,950,445,681,574,333,203,819,553,0
678500,-131,931,445,672,592,323,213,819,572,0
678515,-111,941,435,681,592,333,213,819,582,0
678531,-131,921,445,681,592,353,203,828,563,0
678546,-131,941,455,663,601,333,203,819,563,0
678562,-121,941,455,681,592,353,213,809,572,0
678578,-121,950,425,681,601,333,203,828,572,0
678593,-131,950,445,681,583,343,203,828,553,0
678609,-121,941,445,681,583,343,213,809,563,0
678625,-121,941,445,681,601,313,213,809,563,0
678640,-141,960,445,672,583,333,203,819,563,0
678656,-141,941,445,672,583,343,223,819,553,0
678671,-121,931,445,672,583,343,194,828,563,0
678687,-121,931,435,681,611,313,213,819,553,0
678703,-121,921,455,672,583,323,213,819,572,0
678718,-141,941,435,672,592,323,194,819,553,0
678734,-121,931,445,681,592,323,213,819,572,0
678750,-141,950,445,672,583,313,203,819,553,0
678765,-121,931,445,672,592,353,213,809,572,0
678781,-141,941,425,672,583,323,213,809,572,0
678796,-121,931,435,672,592,333,213,809,592,0
678812,-111,931,445,672,583,343,203,819,582,0
678828,-111,921,445,672,601,333,213,819,553,0
678843,-121,921,435,690,583,373,213,809,572,0
678859,-141,941,445,663,583,353,203,838,563,0
678875,-131,941,455,672,592,333,203,819,572,0
678890,-121,931,455,681,583,333,213,819,563,0
