time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
764640,-454,117,3079,-127,1722,959,-19,1342,38,0
764656,-909,107,1554,-227,1407,535,38,1009,19,0
764671,-212,294,792,-854,1287,393,97,800,126,0
764687,161,401,475,-909,972,545,77,733,97,0
764703,161,401,475,-872,888,484,38,771,77,0
764718,232,745,356,-590,564,-151,67,800,58,0
764734,111,872,415,-354,740,-40,19,838,77,0
764750,50,1009,445,-72,648,-131,106,752,155,0
764765,-202,1254,445,-145,666,-191,116,723,145,0
764781,-545,1421,475,-372,685,-292,97,761,174,0
764796,-1111,1539,584,-218,611,-10,77,819,174,0
764812,-1171,1588,336,-81,564,-30,87,914,174,0
764828,-1393,1627,435,136,759,-101,116,961,135,0
764843,-1818,1490,257,245,953,-272,126,1019,155,0
764859,-2010,1519,227,672,1009,-262,126,1123,155,0
764875,-2020,1500,-207,918,1259,121,106,1285,-29,0
764890,-2242,1539,-108,872,1416,171,165,1314,-97,0
764906,-2313,1656,-99,700,1175,222,135,1371,-19,0
764921,-2161,2294,336,1100,981,616,-9,1542,-67,0
764937,2373,1382,-574,-1236,990,10,-359,1571,-97,0
764953,-444,921,-712,-1354,1240,353,-621,1257,330,0
764968,-1242,735,-237,-1572,574,-303,-368,1171,184,0
764984,-939,1686,336,-336,1500,313,-427,990,-242,0
765000,-505,1058,-198,-409,1731,474,-718,1123,-262,0
765015,-373,803,316,-436,1324,-80,-553,1495,-242,0
765031,-383,1245,19,-490,1157,252,-446,1323,-116,0
765046,-353,980,326,-436,1185,131,-349,1161,-77,0
765062,-333,1009,158,-463,1138,282,-135,1066,-165,0
765078,-161,1039,158,-227,1111,232,-9,1028,-165,0
765093,-373,1029,316,-100,1092,212,38,866,-135,0
765109,-292,1019,287,-100,1092,212,-9,847,-29,0
765125,-60,1029,237,181,925,111,19,819,77,0
765140,-131,1049,257,181,925,111,-58,800,48,0
765156,-60,1058,277,254,935,80,-97,714,9,0
765171,-70,1000,277,218,916,40,-126,580,-9,0
765187,-111,1039,257,209,888,40,-116,590,-58,0
765203,-90,1009,227,181,935,0,-116,638,-58,0
765218,-121,1029,207,172,925,0,-135,685,-9,0
765234,-121,1039,257,254,898,-70,-116,828,-19,0
765250,-111,1058,306,227,916,-30,-126,847,58,0
765265,-161,1068,316,272,925,20,-213,876,135,0
765281,-161,1068,316,245,935,80,-87,885,116,0
765296,-272,1098,356,109,981,60,-19,828,165,0
765312,-151,1205,277,127,1046,40,-38,800,213,0
765328,-141,1460,277,300,1111,30,-67,828,281,0
765343,-141,1460,277,418,1194,-20,29,1228,194,0
765359,-121,1539,247,372,1194,10,29,1380,213,0
765375,0,1588,237,472,1212,10,155,1419,262,0
765390,70,1754,435,709,1250,40,155,1485,97,0
765406,70,2313,841,1663,1453,-404,300,1628,19,0
765421,494,2411,1257,1927,1453,-505,184,1419,-155,0
765437,666,2745,1297,1927,1453,-505,-9,961,-77,0
765453,464,2754,801,1245,1694,-232,-174,923,29,0
765468,707,2176,504,18,1685,121,-165,1161,-29,0
765484,767,1284,574,-863,1685,393,-155,1438,-106,0
765500,-121,960,237,-900,1583,616,-58,1800,-194,0
765515,-191,990,99,-381,1768,272,-48,1600,19,0
765531,989,127,861,109,1759,505,-58,1380,-38,0
765546,1333,166,980,-109,1592,111,-58,1247,-67,0
765562,181,235,564,-281,1046,60,-29,942,-58,0
765578,-424,284,514,-490,888,242,0,780,-87,0
765593,60,205,376,-718,916,171,29,714,-87,0
765609,0,303,306,-836,805,272,9,571,0,0
765625,-101,401,188,-709,592,272,38,495,-19,0
765640,-30,382,158,-627,509,242,38,495,-19,0
765656,20,519,158,-663,425,141,67,428,-29,0
765671,-50,686,168,-672,287,141,48,428,-29,0
765687,-30,882,89,-863,250,-40,-48,438,-29,0
765703,161,1107,-9,-745,324,-121,-67,457,58,0
765718,191,1598,-19,-854,129,232,-48,590,58,0
765734,-20,2411,59,-1072,472,-222,67,685,67,0
765750,-727,2382,336,-363,629,-454,203,761,77,0
765765,-1242,2921,198,400,731,-565,281,857,126,0
765781,-3010,2764,495,2236,1416,-292,300,1076,-19,0
765796,-3808,1127,603,3945,1444,212,262,1114,126,0
765812,-2969,1823,-277,-418,3074,1343,-58,1323,-38,0
765828,-2272,1490,-702,-709,703,-1141,-9,1600,19,0
765843,-1191,1362,-673,-1136,703,222,174,1380,514,0
765859,3171,2715,-871,-263,1092,515,-165,1076,466,0
765875,-595,1980,-653,500,962,-292,-611,1752,-378,0
765890,-1898,1539,-128,-336,1342,484,-660,1742,-194,0
765906,-272,1470,-495,-1872,1398,1020,-844,1657,-553,0
765921,-1636,960,287,-1400,1166,70,-543,1152,-223,0
765937,-525,1078,128,-1000,1342,454,-417,1228,-291,0
765953,-333,892,89,-309,1305,404,-320,1314,-281,0
765968,-353,1058,257,-109,1231,393,-320,1171,-145,0
765984,-292,1049,306,-90,1101,363,-145,1228,-174,0
766000,-373,1009,297,-281,1157,343,-97,971,-87,0
766015,-323,1000,247,-381,1120,333,-9,885,-77,0
766031,-333,970,306,-109,1018,313,0,876,58,0
766046,-272,970,336,36,935,242,-9,752,48,0
766062,-181,990,336,27,898,151,-67,647,67,0
766078,-181,980,326,109,916,90,-145,561,19,0
766093,-222,980,366,54,870,-20,-174,514,0,0
766109,-70,1058,227,-36,944,-20,-194,523,-9,0
766125,141,1078,148,354,861,-60,-233,571,-58,0
766140,50,1019,336,554,907,-111,-223,619,-58,0
766156,80,1019,465,663,898,-70,-252,752,-77,0
766171,-171,1009,376,500,861,20,-155,790,38,0
766187,-181,1078,336,500,861,20,-67,752,203,0
766203,-131,1205,267,281,1000,40,116,790,339,0
766218,-121,1500,277,281,1000,40,262,790,310,0
766234,-121,1500,277,354,1101,0,310,933,233,0
766250,-131,1617,257,381,1231,-60,485,1276,145,0
766265,40,1696,346,600,1231,-60,320,1457,145,0
766281,373,2490,1049,890,1148,-101,184,1390,174,0
766296,373,2490,1049,1372,1148,-212,-67,1266,-29,0
766312,646,3019,1346,1754,1546,-272,-135,1304,38,0
766328,858,3088,1217,2081,1546,-696,-48,1304,-339,0
766343,595,2980,762,1654,1601,-252,-126,895,-77,0
766359,1000,1764,792,154,1777,282,19,1095,-67,0
766375,666,833,881,-827,2185,414,-48,1400,-48,0
766390,-393,813,554,-1054,1740,828,9,1847,-87,0
766406,-1353,1147,-59,-245,1907,848,67,2028,48,0
766421,2060,-450,1316,-36,2240,323,29,1657,-19,0
766437,434,411,544,-18,1759,212,-58,1400,38,0
766453,-252,215,504,-527,1074,181,-29,1152,0,0
766468,-292,176,366,-618,925,353,38,895,-29,0
766484,171,215,297,-881,953,252,67,800,-97,0
766500,-50,382,227,-881,870,212,19,628,0,0
766515,-20,441,217,-827,648,242,19,628,0,0
766531,80,509,207,-554,462,141,-29,571,-38,0
766546,80,715,227,-609,416,20,-48,419,19,0
766562,0,901,148,-718,222,-30,-77,361,-19,0
766578,70,1117,-9,-727,111,-161,-106,400,29,0
766593,90,1500,-19,-1009,250,-90,-97,390,9,0
766609,-111,2274,148,-1363,148,-171,-58,447,87,0
766625,-1141,2274,287,-1018,620,30,48,542,9,0
766640,-1585,2980,287,-290,527,-434,135,733,-9,0
766656,-3282,2431,1099,827,314,-252,281,885,-58,0
766671,-3646,1558,-237,2709,1416,121,398,904,116,0
766687,-3242,1852,-673,3872,1935,-686,155,1180,-38,0
766703,-1989,1696,-900,-718,1601,343,9,1371,-58,0
766718,-1121,1009,-158,-763,574,30,87,1361,524,0
766734,2636,1901,1079,-800,500,757,-67,1504,456,0
766750,-1121,2470,-1168,-427,1601,-232,-320,1295,-252,0
766765,-2040,1578,316,1218,990,-757,-864,1580,-87,0
766781,-202,1862,-752,163,1740,393,-679,1676,-242,0
766796,-1515,1098,49,-1863,1564,313,-757,1428,-398,0
766812,-474,901,138,-1463,1064,111,-436,1123,-165,0
766828,-555,872,128,-1254,1305,303,-330,1247,-281,0
766843,-454,1019,316,-381,1342,575,-281,1333,-213,0
766859,-313,1049,306,-381,1342,575,-135,1476,-252,0
766875,-454,1019,326,-118,1175,484,-145,1190,-67,0
766890,-383,1029,247,-163,1268,494,-184,1104,-97,0
766906,-303,1000,277,-336,1240,424,-135,1038,87,0
766921,-222,980,306,-254,1129,303,-77,923,97,0
766937,-232,970,247,-109,1000,202,-87,780,67,0
766953,-202,950,277,-63,962,121,-126,657,29,0
766968,-202,960,267,9,888,70,-126,580,-29,0
766984,-191,970,277,-45,870,60,-97,476,-19,0
767000,-191,970,277,45,879,20,-145,523,-67,0
767015,-171,1009,237,27,851,-50,-116,542,0,0
767031,-40,1049,326,227,851,-60,-97,580,0,0
767046,-40,1049,326,336,925,-70,-145,666,-19,0
767062,-40,1058,366,536,962,-60,-77,676,9,0
767078,-30,1049,386,690,888,10,-77,676,145,0
767093,-20,1303,267,581,972,-10,48,742,223,0
767109,-151,1470,316,518,981,10,87,761,271,0
767125,-191,1617,297,381,1166,20,203,942,300,0
767140,-191,1617,297,290,1268,0,359,1371,203,0
767156,60,1803,465,463,1250,30,281,1504,281,0
767171,252,2205,821,818,1175,-50,271,1495,378,0
767187,505,2754,1306,1272,1268,-141,145,1314,106,0
767203,727,2823,1376,1645,1518,-181,29,1276,-19,0
767218,666,2960,930,2154,1435,-626,-19,1314,-378,0
767234,666,2960,930,1609,1453,-232,-203,790,-184,0
767250,717,2441,633,154,1740,181,-106,1000,-184,0
767265,949,1107,752,-763,1833,353,-58,1238,-29,0
767281,-161,882,356,-1109,1768,646,-242,1609,-19,0
767296,-191,911,49,-645,1981,646,-184,2142,-106,0
767312,828,156,801,-9,1972,828,-67,1733,38,0
767328,1474,215,891,-36,1925,50,-58,1438,19,0
767343,252,176,495,-463,1212,-111,-19,1266,-29,0
767359,-525,245,405,-572,916,262,77,1038,-48,0
767375,30,225,306,-818,944,181,116,866,-48,0
767390,-121,352,287,-900,824,181,116,657,-19,0
767406,-141,401,168,-854,675,212,97,552,0,0
767421,-10,431,188,-754,435,212,67,447,-9,0
767437,60,568,237,-590,351,40,19,400,-9,0
767453,20,774,158,-681,212,-30,-38,371,-29,0
767468,40,990,59,-872,138,-161,-48,380,0,0
767484,151,1294,-19,-854,157,-282,-19,409,29,0
767500,-50,1921,69,-1200,138,-424,58,457,87,0
767515,-444,2196,178,-900,407,-171,87,590,67,0
767531,-1373,2705,39,-245,379,-272,174,809,0,0
767546,-1424,2176,455,445,629,-474,262,923,19,0
767562,-3808,2245,415,445,629,-474,291,1076,-106,0
767578,-3030,1401,79,2181,1370,20,-9,1390,-281,0
767593,-2868,1803,-69,3918,1601,60,48,1609,145,0
767609,-1888,1549,-1039,-345,2546,1111,48,1609,145,0
767625,-272,1431,-465,-254,740,-797,116,1523,524,0
767640,4808,2833,-1000,-390,444,555,-504,1333,-339,0
767656,-1424,1362,-425,9,1388,727,-504,1333,-339,0
767671,-1929,1470,-59,709,1111,-181,-611,1571,9,0
767687,-818,1343,574,-1381,1611,858,-456,1409,-262,0
767703,-1585,1549,-485,-1381,1611,858,-543,1323,-485,0
767718,-333,735,316,-1827,1351,50,-446,1200,-233,0
767734,-545,960,79,-1309,1203,282,-368,1447,-242,0
767750,-202,1009,108,-281,1351,474,-359,1333,-106,0
767765,-424,970,237,-181,1259,454,-184,1361,-223,0
767781,-545,1009,336,-181,1259,454,-165,1190,-48,0
767796,-393,980,217,-363,1296,484,-67,1133,-77,0
767812,-363,970,297,-427,1250,373,-19,1038,38,0
767828,-363,990,336,-100,1101,333,-38,952,87,0
767843,-232,970,287,-145,972,252,-87,780,58,0
767859,-232,1019,267,36,916,171,-106,609,9,0
767875,-373,1039,316,-72,925,0,-126,457,-67,0
767890,-272,921,306,136,805,-20,-126,457,-67,0
767906,-20,1039,198,18,898,-20,-106,533,-106,0
767921,-151,1039,267,18,898,-20,-77,561,-97,0
767937,-20,1029,277,372,935,-111,-87,647,-19,0
767953,-50,1039,316,372,935,-111,-77,666,-38,0
767968,-50,1039,316,763,898,-131,-97,580,58,0
767984,-20,1078,356,763,898,-131,-77,628,145,0
768000,-141,1294,376,681,888,10,0,647,233,0
768015,-181,1480,366,227,1212,20,77,742,223,0
768031,-181,1480,366,227,1212,20,262,1152,174,0
768046,-212,1578,277,672,1203,-40,456,1580,126,0
768062,-50,1676,297,672,1203,-40,378,1619,291,0
768078,90,1911,495,1245,1268,-131,330,1438,165,0
768093,343,2588,960,1563,1583,-292,48,1323,-58,0
768109,565,2990,1188,1990,1620,-777,-29,1400,-213,0
768125,888,3186,1158,1745,1629,-767,-135,1123,-233,0
768140,676,2960,584,181,1768,141,-126,990,0,0
768156,1040,1833,633,-581,1842,212,-165,1257,9,0
768171,858,882,792,-1172,1916,868,-184,1600,-126,0
768187,-191,980,356,-645,1981,606,-19,2066,-174,0
768203,-444,1127,-683,327,1842,454,0,1609,29,0
768218,1484,-68,801,-9,1953,232,-58,1466,19,0
768234,1090,303,762,-436,1546,-40,-67,1371,9,0
768250,191,274,405,-590,962,202,-9,1104,-38,0
768265,-545,254,336,-818,814,272,67,885,-58,0
768281,161,235,168,-863,824,202,29,666,-58,0
768296,50,333,237,-900,796,202,19,504,-48,0
768312,-30,411,148,-690,472,252,29,409,-19,0
768328,40,509,158,-800,398,101,19,390,-29,0
768343,10,686,198,-718,250,10,-38,342,-29,0
768359,-20,872,148,-881,74,-101,-87,352,-38,0
768375,90,1078,0,-836,92,-282,-67,390,19,0
768390,70,1470,-9,-981,46,-121,0,400,67,0
768406,-111,2313,69,-1000,444,-484,77,523,19,0
768421,-525,2166,356,-418,601,-404,145,733,29,0
768437,-1414,2990,19,290,750,-565,223,1000,-87,0
768453,-2494,2362,960,2081,1388,-171,281,1171,-116,0
768468,-4040,1549,346,3918,1203,-70,0,1295,-77,0
768484,-3282,1764,168,-418,3148,1464,-29,1676,-97,0
768500,-2383,1745,-722,-727,509,-898,145,1504,611,0
768515,-1070,1264,-1346,-945,518,10,116,990,796,0
768531,595,1323,128,-1054,712,1050,-135,1066,-398,0
768546,3525,1823,-287,945,972,-212,-621,1419,-320,0
768562,-2030,2274,-554,1381,1259,-434,-592,1704,-116,0
768578,-1454,1460,19,372,1842,707,-679,1571,-203,0
768593,-131,1470,-455,-2209,1509,343,-436,1209,-145,0
768609,-1404,1225,-148,-1300,1064,20,-378,1171,-97,0
768625,-515,1009,-19,-1354,1490,111,-300,1400,-194,0
768640,-555,843,99,-509,1324,474,-203,1438,-223,0
768656,-616,950,198,-336,1268,434,-106,1266,-203,0
768671,-454,1000,386,-290,1268,454,-106,1266,-203,0
768687,-474,1049,267,-354,1268,414,-213,1114,-165,0
768703,-393,1009,287,-272,1101,333,-126,1057,-29,0
768718,-333,1000,267,-272,1101,333,-126,819,67,0
768734,-252,1000,257,-54,990,222,-126,819,67,0
768750,-212,1009,247,-9,935,151,-165,676,48,0
768765,-202,980,297,9,944,101,-145,571,-19,0
768781,-272,1000,297,-45,925,60,-155,504,-67,0
768796,-121,921,287,36,888,-40,-155,504,-67,0
768812,-191,1019,267,100,879,30,-87,552,-58,0
768828,-20,1049,198,218,916,-20,-77,619,-29,0
768843,131,1039,188,500,888,-141,-106,666,-9,0
768859,121,1137,257,727,962,-141,0,638,184,0
768875,-70,1098,376,509,935,40,116,704,242,0
768890,-202,1147,366,509,935,40,116,704,242,0
768906,-151,1294,336,336,1009,131,203,771,252,0
768921,-181,1500,316,300,1166,60,223,857,339,0
768937,-60,1637,227,318,1212,-40,436,1371,174,0
768953,90,1705,247,609,1250,-70,339,1561,233,0
768968,222,1833,514,1009,1148,-70,203,1495,310,0
768984,404,2411,940,1454,1222,-141,87,1304,29,0
769000,545,2852,1326,1709,1574,-393,-126,1228,-67,0
769015,666,3000,1237,1890,1537,-575,-194,1285,-330,0
769031,424,2852,673,1200,1620,-282,-213,1009,-174,0
769046,969,1931,594,-27,1731,212,-9,1123,-29,0
769062,777,892,722,-1036,1675,656,-67,1266,87,0
769078,-575,911,584,-1036,1675,656,-271,1600,9,0
769093,-1010,1245,-138,-54,2046,626,-145,1971,-126,0
769109,1737,-254,1009,45,2018,585,-116,1647,-87,0
769125,737,382,544,-254,1620,141,-87,1428,-29,0
769140,-90,127,524,-509,1046,80,-29,1209,-29,0
769156,-212,156,356,-581,962,313,87,961,-87,0
769171,90,205,376,-881,861,222,116,819,-106,0
769187,-131,362,306,-854,833,222,77,666,-87,0
769203,-90,382,267,-700,750,323,29,580,-58,0
769218,-10,500,247,-690,546,181,9,485,-9,0
769234,-10,500,247,-672,407,70,-29,466,0,0
769250,-30,852,168,-690,287,-30,-77,447,0,0
769265,80,1029,29,-845,111,-131,-77,476,29,0
769281,131,1441,-19,-845,111,-131,-58,514,38,0
769296,-70,2215,19,-1218,120,-40,9,495,97,0
769312,-575,2156,306,-854,601,-252,58,600,-9,0
769328,-1545,3000,-89,-281,537,-535,165,780,-19,0
769343,-2090,2186,772,545,666,-373,300,933,97,0
769359,-4363,1823,188,2281,1379,60,349,1123,0,0
769375,-3040,1578,188,3854,1601,-323,77,1342,-203,0
769390,-2606,1852,-831,-500,2166,1101,116,1504,0,0
769406,-2606,1852,-831,-490,796,-828,116,1295,679,0
769421,-1555,1156,-742,-881,685,161,-116,1152,378,0
769437,121,1362,1623,0,1351,626,-621,1409,-456,0
769453,1929,2892,-1029,600,814,-171,-611,1552,-97,0
769468,-2262,1411,39,127,842,949,-650,1695,-300,0
769484,-1232,1745,643,-1581,1601,555,-436,1219,-213,0
769500,-858,1049,-148,-1281,1444,-151,-427,1200,-126,0
769515,-353,1049,-277,-1363,1157,242,-310,1419,-242,0
769531,-686,941,49,-563,1342,303,-320,1333,-135,0
769546,-535,1000,287,-336,1250,393,-174,1342,-330,0
769562,-494,990,346,-254,1185,454,-233,1076,-116,0
769578,-424,1009,306,-272,1277,454,-165,1009,-87,0
769593,-363,1019,277,-245,1129,373,-135,952,48,0
769609,-323,1000,267,-172,1083,313,-87,866,58,0
769625,-242,980,277,-18,953,181,-155,733,48,0
769640,-232,970,277,18,925,101,-165,638,9,0
769656,-232,960,237,18,842,30,-184,523,19,0
769671,-161,1000,128,-136,907,-20,-145,514,-19,0
769687,80,1029,128,-72,870,-20,-116,580,-58,0
769703,-232,980,227,9,916,-111,-145,638,-9,0
769718,-131,1049,267,118,935,-90,-97,685,-29,0
769734,20,1009,386,536,935,-40,-116,742,-38,0
769750,-50,1019,455,854,842,-20,-77,695,77,0
769765,-80,1107,435,745,879,-20,0,704,223,0
769781,-101,1205,346,572,1009,70,126,714,281,0
769796,-70,1441,237,409,1166,70,165,733,339,0
769812,-121,1558,306,436,1212,-90,349,1219,203,0
769828,-90,1666,247,618,1240,-111,485,1504,165,0
769843,-90,1666,247,918,1203,-131,359,1476,155,0
769859,90,1735,356,1409,1212,-161,233,1314,58,0
769875,222,2137,772,1600,1620,-454,0,1190,-19,0
769890,535,2862,1168,1881,1546,-696,-19,1314,-223,0
769906,909,2921,1198,1236,1675,-242,-19,1314,-223,0
769921,545,3039,920,90,1870,292,-106,1000,-116,0
769937,929,2509,574,-754,1962,535,-67,1076,-38,0
769953,757,1294,742,-972,1712,555,-145,1333,48,0
769968,333,852,693,-227,1935,828,-213,1723,19,0
769984,-363,568,386,63,1879,757,-77,2076,-135,0
770000,-1676,852,574,-209,1787,212,-58,1619,-77,0
770015,1919,-411,1158,-536,1231,222,-77,1390,-48,0
770031,363,372,485,-527,916,323,-58,1323,-77,0
770046,-252,186,495,-890,824,404,19,1076,-58,0
770062,-313,176,287,-890,824,404,87,895,-97,0
770078,121,186,306,-836,805,232,77,666,-38,0
770093,121,186,306,-900,685,282,77,552,-48,0
770109,-40,333,287,-572,500,181,48,495,-58,0
770125,-40,343,257,-590,509,90,19,447,-38,0
770140,20,441,306,-709,351,30,-67,428,9,0
770156,-50,617,326,-945,120,-141,-106,447,0,0
770171,-131,823,267,-1009,55,-181,-106,466,9,0
770187,-50,1078,99,-1390,64,-141,-67,476,38,0
770203,-111,1509,39,-1218,472,-757,29,533,77,0
770218,-333,2205,168,-400,638,-191,116,609,38,0
770234,-656,2186,356,345,759,-474,194,885,-67,0
770250,-1656,2960,-79,1981,1527,363,252,1142,-135,0
770265,-2878,2372,900,3936,1194,-20,-67,1266,9,0
770281,-4131,1372,148,-463,2898,1272,-233,1561,-38,0
770296,-2878,2000,-336,-627,287,-888,67,1142,883,0
770312,-1797,1607,-1198,-1018,1305,161,-106,1333,184,0
770328,-696,1500,287,136,1194,232,-601,1514,-466,0
770343,3131,2196,-475,800,935,-80,-378,1380,-87,0
770359,-1070,1980,-207,-309,1111,1080,-417,1742,-407,0
770375,-2424,1598,841,-1300,1194,767,-262,1219,-349,0
770390,474,500,0,-1000,1611,-101,-213,1219,-126,0
770406,-979,1911,-722,-1063,1250,40,-271,1409,-174,0
770421,-777,872,49,-754,1212,252,-330,1276,-155,0
770437,-373,823,237,-572,1175,323,-184,1314,-359,0
770453,-383,1039,29,-445,1222,404,-262,1114,-155,0
770468,-434,970,306,-354,1268,383,-155,1104,-194,0
770484,-434,970,306,-163,1148,414,-223,1000,9,0
770500,-414,980,237,-218,1083,363,-194,923,29,0
770515,-444,970,267,-145,1009,282,-223,809,19,0
770531,-393,950,287,-154,944,191,-252,657,9,0
770546,-363,960,297,-163,944,90,-174,609,-19,0
770562,-292,970,247,-145,898,-20,-135,609,-67,0
770578,-272,990,207,-109,898,-40,-126,609,29,0
770593,-494,1029,257,-9,953,-90,-106,704,-9,0
770609,-494,1029,257,254,879,-111,-97,695,29,0
770625,-272,960,267,700,907,-40,-38,685,-19,0
770640,-60,1127,148,981,842,-30,-38,685,-19,0
770656,-121,1029,207,718,888,40,38,600,213,0
770671,50,990,316,436,972,70,97,638,242,0
770687,70,1009,495,372,1138,40,97,657,262,0
770703,-60,980,544,363,1185,-60,213,933,281,0
770718,-222,1088,485,381,1185,-30,213,933,281,0
770734,-10,1284,277,536,1129,20,300,1580,252,0
770750,-50,1401,217,536,1129,20,291,1476,184,0
770765,-151,1509,247,963,1175,-40,-29,1247,87,0
770781,-80,1558,227,1454,1500,-121,29,1390,-38,0
770796,-20,1637,445,1836,1564,-646,29,1390,-38,0
770812,131,2088,831,1981,1546,-595,-155,1161,-262,0
770828,393,2794,1148,745,1768,70,0,1228,-106,0
770843,666,3039,980,-227,1796,242,0,1228,-106,0
770859,494,2676,613,-709,1833,494,-77,1714,-58,0
770875,797,1431,752,-1081,1768,555,-77,1714,-58,0
770890,797,725,831,72,1888,626,48,1866,38,0
770906,-565,705,524,-63,1916,434,19,1638,-29,0
770921,-1212,1068,-277,-209,1638,141,0,1400,-48,0
770937,2080,-500,1158,-372,1055,60,19,1209,-58,0
770953,525,421,722,-700,842,282,19,980,-67,0
770968,-10,225,425,-918,879,242,38,723,-87,0
770984,-424,205,366,-872,842,121,38,580,-67,0
771000,40,205,247,-772,574,272,29,514,-29,0
771015,30,294,198,-690,398,141,0,495,0,0
771031,-20,392,198,-727,333,50,-19,466,48,0
771046,90,529,188,-754,194,-121,-67,447,58,0
771062,30,735,158,-709,111,-70,-106,447,116,0
771078,30,911,49,-763,92,313,-38,495,106,0
771093,161,1147,-69,-1190,138,-111,58,514,106,0
771109,101,1588,-79,-672,629,-292,165,647,58,0
771125,-232,2333,19,-190,675,-454,262,847,48,0
771140,-1070,2450,59,718,685,-404,359,895,145,0
771156,-1282,2598,49,3354,1342,505,233,1142,-87,0
771171,-2909,2254,643,3627,2750,-1515,-48,1333,-291,0
771187,-3717,1725,-257,-90,759,181,97,1314,145,0
771203,-2949,1911,-247,-590,981,-363,87,1400,582,0
771218,-1898,1343,-287,-1354,555,121,-126,1209,281,0
771234,-494,1333,168,-18,916,484,-553,1333,-514,0
771250,2757,960,1287,-118,490,868,-291,1066,19,0
771265,-181,1745,-653,927,1481,323,-660,1533,-786,0
771281,-4111,1117,-673,-118,2685,-50,-893,1666,-87,0
771296,1959,4725,-3247,-1854,648,151,-572,1457,145,0
771312,1959,4725,-3247,-2118,1175,414,-368,1228,-271,0
771328,-1393,901,-227,-945,1370,505,-320,1133,-330,0
771343,-242,500,455,-300,1277,353,-155,1485,-388,0
771359,-868,921,366,-181,1351,494,-300,1285,-184,0
771375,-222,1088,118,-136,1370,494,-300,1114,-135,0
771390,-444,960,396,-363,1203,444,-310,1085,29,0
771406,-555,1039,326,-209,1092,353,-223,952,0,0
771421,-404,1000,257,-118,990,272,-262,800,29,0
771437,-333,970,287,-27,888,141,-223,685,29,0
771453,-313,960,277,18,898,30,-223,571,58,0
771468,-262,970,237,-36,851,-50,-77,628,-38,0
771484,-242,970,257,-36,851,-50,-116,590,0,0
771500,-262,960,138,-63,824,-131,-155,619,19,0
771515,-30,931,138,9,925,-202,-67,666,9,0
771531,-131,980,178,45,962,-161,-48,704,19,0
771546,-131,1058,237,354,990,-40,19,695,58,0
771562,-30,1029,415,927,842,30,116,676,135,0
771578,-50,970,524,663,898,0,203,685,271,0
771593,-80,1009,514,663,898,0,165,685,320,0
771609,-60,1107,425,454,1000,151,223,847,310,0
771625,-202,1235,366,345,1212,60,320,1285,213,0
771640,-30,1549,198,490,1175,-111,339,1476,165,0
771656,40,1568,237,700,1166,-101,242,1352,165,0
771671,-40,1745,544,990,1111,-60,116,1257,19,0
771687,191,2490,1059,1345,1425,-101,194,1352,-9,0
771703,434,2794,1158,1781,1518,-555,-58,1257,-194,0
771718,757,3068,1099,1845,1583,-737,-135,1000,29,0
771734,545,2725,792,827,1898,-353,-135,1123,126,0
771750,424,2117,554,-272,1685,252,-213,1295,-9,0
771765,666,1098,871,-827,1740,535,-184,1647,-165,0
771781,414,725,712,-981,1814,525,38,1866,-135,0
771796,414,725,712,-72,1796,696,67,1523,19,0
771812,-393,441,405,-18,1712,434,58,1380,-48,0
771828,-1565,568,762,-136,1638,101,9,1304,-29,0
771843,2161,-529,1039,-436,1111,20,58,1104,-9,0
771859,454,392,603,-500,870,232,116,885,-19,0
771875,-111,147,396,-845,740,222,116,885,-19,0
771890,-424,225,277,-881,759,222,116,695,-19,0
771906,-10,215,237,-736,675,252,135,571,-29,0
771921,-40,303,217,-590,361,343,58,466,19,0
771937,-60,392,227,-600,370,171,38,457,9,0
771953,0,539,217,-727,231,90,9,485,38,0
771968,-50,725,188,-781,222,-30,19,514,77,0
771984,-111,911,79,-745,222,202,97,580,87,0
772000,30,1117,-9,-1036,-55,-90,203,619,87,0
772015,-111,1637,69,-1027,555,-505,203,619,87,0
772031,-353,2186,217,-281,824,-101,271,723,67,0
772046,-1080,2411,366,654,805,-262,194,1009,38,0
772062,-1090,2411,277,2418,1185,-191,-67,1123,-116,0
772078,-3141,2274,475,3954,1398,70,-233,1142,-126,0
772093,-3080,1333,-29,-781,2888,1373,-233,1142,-126,0
772109,-2343,1823,19,-509,805,10,38,1390,378,0
772125,-434,1735,138,-336,953,-343,-165,1400,174,0
772140,2828,2039,-564,-218,1212,101,-398,1238,48,0
772156,-1010,1186,-1009,54,574,202,-398,1238,48,0
772171,-3797,3392,663,9,990,717,-563,1352,58,0
772187,1232,294,-29,-1945,1583,898,-514,1447,-524,0
772203,-757,1921,-495,-990,1564,-121,-456,1352,-242,0
772218,-939,1156,-99,-1018,1287,151,-504,1266,-165,0
772234,-383,803,29,-909,1287,343,-330,1333,-291,0
772250,-474,950,415,-318,1222,404,-174,1200,-194,0
772265,-373,980,217,-345,1222,393,-165,1085,-165,0
772281,-313,1000,287,-172,1250,414,-126,1133,-58,0
772296,-454,1009,306,-181,1203,363,-116,1085,19,0
772312,-363,960,247,-100,1120,282,-155,990,29,0
772328,-282,960,237,-127,1046,151,-155,990,29,0
772343,-242,970,207,-90,962,60,-184,847,38,0
772359,-242,990,188,-9,935,50,-223,771,19,0
772375,-212,980,217,9,898,80,-184,695,9,0
